CO_NCM;CO_UNID;CO_SH6;CO_PPE;CO_PPI;CO_FAT_AGREG;CO_CUCI_ITEM;CO_CGCE_N3;CO_SIIT;CO_ISIC_CLASSE;CO_EXP_SUBSET;NO_NCM_POR;NO_NCM_ESP;NO_NCM_ING
84751000;11;847510;3990;3141;03;72841;110;2000;2829;0999;Maquinas para montagem de lampadas, tubos ou valvulas, eletricos ou eletronicos, ou de lampadas de luz relampago (flash), que tenham involucro de vidro;Maquinas p/montar lamparas/tubos/valvulas, electr., etc;Machines f/assembling electric lamps, tubes, valves, etc.
84752100;11;847521;3990;3141;03;72841;110;2000;2829;0999;Maquinas para fabricacao de fibras opticas e de seus esbocos;Maquinas p/fabr.fibras opticas y sus esbozos;Machines for making optical fibres and its sketches
84752910;11;847529;3990;3141;03;72841;110;2000;2829;0999;Maquinas para fabricacao de recipientes de vidro (posicao 70.10), exceto ampolas;Maquinas p/fabr.recipientes de vidrio, exc.ampollas;Machines for making glass containers, exc.flasks
84752990;11;847529;3990;3141;03;72841;110;2000;2829;0999;Outras maquinas para fabricacao ou trabalho a quente do vidro ou das suas obras;Las dem.maqs.p/fabr/trab.en calient.el vidrio/sus manuf;Ot.machines f/manufac./hot working, of glass/its articl.
84759000;10;847590;3990;3141;03;72851;270;2000;2829;0999;Partes de maquinas para fabricacao ou trabalho a quente do vidro ou das suas obras;Partes maqs.p/fabr/trab.en calient.el vidrio/sus manuf;Parts of mach.f/manuf./hot working, of glass/its artic.
60024090;10;600240;3853;3853;03;65521;240;4000;1391;1699;Tecidos de malha de largura nao superior a 30 cm, que contenham, em peso, 5 % ou mais de fios de elastomeros, mas que nao contenham fios de borracha, exceto os da posicao 60.01, de outras materias texteis;Tejidos de punto ots.mat.text.a<=30cm, e>=5%;Fabrics of mesh other textile materials.w<=30cm, e>=5%
85118090;11;851180;3351;3351;03;77831;280;2000;2930;1018;Outros aparelhos e dispositivos eletronicos de ignicao, etc, para motores a explosao;Los dem.apars.y disp.electr.de encend.etc.p/motor expl;Oth.electrical ignition equipm.etc.f/motor explos./dies
85119000;10;851190;3351;3351;03;77833;280;2000;2790;1018;Partes de aparelhos e dispositivos eletronicos de ignicao, etc, para motores a explosao;Partes de apars.dispos.elect.de encend.etc.p/motor expl;Parts of electrical ignition, etc.f/motor explos./diesel
85121000;11;851210;3355;3355;03;77834;280;2000;2930;1017;Aparelhos de iluminacao ou de sinalizacao visual dos tipos utilizados em bicicletas, eletricos;Apars.de alumbrado/señaliz.visual util.en bicicletas;Lighting/visual signalling equipment, used on bicycles
85122011;11;851220;3355;3355;03;77834;280;2000;2930;1017;Farois para automoveis e outros ciclos;Faros para automoviles y demas velocipedos;Headlamps for automobiles and other cycles
85122019;11;851220;3355;3355;03;77834;280;2000;2930;1017;Outros aparelhos eletricos de iluminacao para automoveis e outros ciclos;Los dem.apars.electr.de alumbrado p/automov./dem.veloc.;Oth.electr.lighting equipment f/automobiles/oth.cycles
85122021;11;851220;3355;3355;03;77834;280;2000;2930;1017;Luzes fixas para automoveis e outros ciclos;Luces fijas para automoviles y demas velocipedos;Fixed lights for automobiles and other cycles
85122022;11;851220;3355;3355;03;77834;280;2000;2930;1017;Luzes indicadoras de manobras, dos tipos utilizados em ciclos ou automoveis;Luces indicadoras de maniobras p/automoviles/dem.veloc.;Direction indication lights f/automobiles/oth.cycles
85122023;11;851220;3355;3355;03;77834;280;2000;2930;1017;Caixas de luzes combinadas dos tipos utilizados em ciclos ou automoveis;Cajas combinadas de señaliz.vis.p/automov./dem.velocip.;Boxes of combined lights f/automobiles/oth.cycles
85122029;11;851220;3355;3355;03;77834;280;2000;2930;1017;Outros aparelhos eletricos de sinalizacao visual, dos tipos utilizados em ciclos ou automoveis;Los dem.aparatos electr.de señaliz.visual p/automov.etc;Oth.electr.visual signalling equipm.f/automobiles, etc.
85123000;11;851230;3355;3355;03;77834;280;2000;2930;1017;Aparelhos de sinalizacao acustica, dos tipos utilizados em ciclos ou automoveis;Apars.de señalizacion acustica util.en velocip/automov.;Oth.sound signalling equip. used in cycles/automobiles
85124010;11;851240;3355;3355;03;77834;280;2000;2930;1017;Limpadores de parabrisas para automoveis;Limpiaparabrisas para automoviles;Windscreen wipers for automobiles
85124020;11;851240;3355;3355;03;77834;280;2000;2930;1017;Degeladores e desembacadores, dos tipos utilizados em ciclos ou automoveis;Eliminadores de escarcha o vaho, util.automoviles;Defrosters and demisters, used automobiles
85124090;11;851240;3355;3355;03;77834;280;2000;2930;1017;Degeladores e desembacadores, para automoveis;Eliminadores de escarcha o vaho para automoviles;Defrosters and demisters for automobiles
85129000;10;851290;3355;3355;03;77835;280;2000;2790;1017;Partes de aparelhos eletricos de iluminacao ou de sinalizacao, dos tipos utilizados em ciclos ou automoveis;Partes de apars.electr.alumbrado/señaliz.p/automov.etc;Parts of electr.lighting/signalling equipm.f/autom.etc.
85131010;11;851310;3990;3990;03;81312;321;2000;2740;1199;Lanternas manuais;Lamparas manuales;Hand lamps
84483390;10;844833;3990;3990;03;72449;270;2000;2826;0999;Fusos, suas aletas e aneis, para maquinas de preparacao de materia textil;Husos, sus aletas y anillos, p/maqs.prepar.materia textil;Spindles, flyers and rings, f/mach.material textile prod.
84483911;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de maquinas de filatorios intermitentes (selfatinas), para preparacao de materias texteis;Partes y acces.de hiladoras intermitentes;Parts and access.of intermittent spinning frames
84483912;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de maquinas do tipo towtoyarn, para preparacao de materias texteis;Partes y acces.de maqs.towtoyarn p/hilar mat.text.;Parts/access.of mach.towtoyar f/spin.textile mater.
84483917;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de outros filatorios, para preparacao de materias texteis;Partes y acces.de demas hiladoras p/hilar mater.textil;Parts and acces.of other spinning machines f/text. mat
84483919;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de maquinas para dobragem, e torcao de materia textil;Partes y acces.de maqs.p/doblado, retorc.de mat.textil;Parts and acces.of machin.f/doubling/twisting text.mat.
84483921;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de bobinadeiras de trama;Partes y accessorios de canilleras;Parts and accessories of weftwinding machines
84483922;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de bobinadeiras automaticas para fios elastanos;Partes y acces.de bobinadoras automat.p/hilad.elastom.;Parts/acces.of automatic winding mach.f/elastom.yarns
84483923;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de outras bobinadeiras automaticas;Partes y acces.de demas bobinadoras automaticas;Parts and access.of oth.automatic winding machines
84483929;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de outras maquinas de bobinar ou de dobar;Partes y acces.de dem.maquinas de bobinar o devanar;Parts and access.of oth.reeling/spinning machines
84483991;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de urdideiras;Partes y acces.de urdidoras;Parts and accessory of warpers
84483992;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de passadeiras para lico e pente;Partes y acces.de p/el enhebrado de lizo y peine;Parts and access.of drawingin or reeding machines
84483999;10;844839;3990;3990;03;72449;270;2000;2826;0999;Partes e acessorios de outras maquinas e aparelhos para trabalhar materia textil;Partes y acces.de dem.maqs.y apars.p/trab.mater.textil;Parts/acces.of oth.mach.f/working textile material
84484100;11;844841;3990;3990;03;72467;270;2000;2826;0999;Lancadeiras de teares para tecidos;Lanzaderas de telares para tejidos;Shuttles of looms, for fabric
84484200;11;844842;3990;3990;03;72467;270;2000;2826;0999;Pentes, licos e quadros de licos, de teares para tecidos;Peines, lizos y cuadros de lizos, de telares p/tejidos;Reeds f/looms, healds and healdframes, of looms f/fabric
84484910;10;844849;3990;3990;03;72467;270;2000;2826;0999;Partes e acessorios de maquinas e aparelhos auxiliares de teares;Partes y acces.de maqs.y apars.auxiliares de telares;Parts and access.of auxiliary machinery for looms
84484920;10;844849;3990;3990;03;72467;270;2000;2826;0999;Partes e acessorios de teares para tecidos de largura superior a 30 cm, sem lancadeiras, a jato de agua ou de projetil;Partes y acces.de telares p/tej.a>30cm, chorro agua, etc;Parts and access.of looms f/fabr.w>30cm, waterjet, etc.
84484990;10;844849;3990;3990;03;72467;270;2000;2826;0999;Outras partes e acessorios de teares para tecidos;Las demas partes y acces.de telares p/tejido;Other parts and accessory of looms f/fabric
84678100;11;846781;3808;3808;03;74512;110;2000;2818;0917;Serras de corrente, de uso manual;Sierras de cadena, de uso manual;Chain saws, for working in the hand
84678900;11;846789;3808;3808;03;74512;110;2000;2818;0917;Outras ferramentas hidraulicas de motor nao eletrico, de uso manual;Las demas herram.hidraul/de motor n/elect.de uso manual;Oth.tools f/work.hand, hydraulic eletr.motor/noneletr
84679100;10;846791;3808;3808;03;74519;270;2000;2818;0917;Partes de serras de corrente, de uso manual;Partes de sierras de cadena, de uso manual;Parts of chain saws, f/working in the hand
84679200;10;846792;3808;3808;03;74519;270;2000;2818;0917;Partes de ferramentas pneumaticas, de uso manual;Partes de herramientas neumaticas, de uso manual;Parts of pneumatic tools, f/working in the hand
84679900;10;846799;3808;3808;03;74519;270;2000;2818;0917;Partes de ferramentas hidraulicas, de motor nao eletrico, manuais;Partes de herramientas hidraul/de motor n/elect.man.;Parts of tools f/work.hand, hydra.eletr.motor/noneletr
84681000;11;846810;3990;3990;03;73741;110;2000;2819;0999;Macaricos de uso manual;Sopletes manuales;Handheld blow pipes
84682000;11;846820;3990;3990;03;73742;110;2000;2819;0999;Outras maquinas e aparelhos a gas, para tempera superficial;Las demas maquin.y aparatos de gas, p/temple superficial;Oth.gasoperated machin.and apparat., f/surface temper.
84688010;11;846880;3990;3990;03;73743;110;2000;2819;0999;Maquinas e aparelhos para soldar por friccao;Maquinas y aparatos para soldar por friccion;Machinetools for friction welding
84688090;11;846880;3990;3990;03;73743;110;2000;2819;0999;Outras maquinas e aparelhos para soldar;Las demas maquinas y aparatos para soldar;Machinetools for welding
84689010;10;846890;3990;3990;03;73749;270;2000;2819;0999;Partes de macaricos de uso manual;Partes de sopletes de uso manual;Parts of handheld blow pipes
84689020;10;846890;3990;3990;03;73749;270;2000;2819;0999;Partes de maquinas e aparelhos para soldar por friccao;Partes de maquinas y aparatos p/soldar por friccion;Pats of machinetools for friction welding
84689090;10;846890;3990;3990;03;73749;270;2000;2819;0999;Partes de outras maquinas e aparelhos para soldar, maquinas e aparelhos a gas;Partes de dem.maqs.y apars.p/soldar, maqs.y apars.de gas;Pats of oth.machinery f/welding, gasoperat.mach.appl.
84690010;11;846900;3160;3990;03;7511;110;2000;2817;0999;Maquinas de tratamento de textos;Maquinas de procesamiento de textos;Wordprocessing machines
84690021;11;846900;3160;3990;03;7511;110;2000;2817;0999;Maquinas de escrever eletronicas, com velocidade de impressao inferior ou igual a 40 caracteres por segundo;Maquinas de escribir electronicas, vel. impresion <= 40 caracteres/s;Electronic typewriters, print. speed <=40 char./sec.
84690029;11;846900;3160;3990;03;7511;110;2000;2817;0999;Outras maquinas de escrever automaticas;Otras maquinas de escribir automaticas;Other automatic typewriters
84690031;11;846900;3160;3990;03;7511;110;2000;2817;0999;Maquinas de estenotipar, de peso nao superior a 12 kg, excluindo o estojo, nao eletricas;Maquinas de estenotipia, q.n/sean electr.p<=12kg;Stenotypes, nonelectric w<=12kg
84690039;11;846900;3160;3990;03;7511;110;2000;2817;0999;Outras maquinas de escrever, nao eletricas;Otras maquinas de escribir, que no sean electricas;Other typewriters, nonelectric
84691100;11;846911;3160;3990;03;7511;110;1000;2817;0999;Maquinas de tratamento de textos;Maquinas p/tratamiento de textos;Wordprocessing machines
84691210;11;846912;3160;3990;03;7511;110;1000;2817;0999;Maquinas de escrever, automaticas eletronicas, velocidade <= 40 caracteres por segundo;Maquinas de escribir, automat.electron.v<=40caracteres/s;Automatic typewriters, electric s<=40characters/s
84793000;11;847930;3990;3768;03;72844;110;2000;2822;0999;Prensas para fabricacao de paineis de particulas, de fibras de madeira ou de outras materias lenhosas, e outras maquinas e aparelhos para tratamento de madeira ou de cortica;Prensas p/fabr.tablero de particulas, fibras madera, etc;Presses f/making panel of particles, wood fibres, etc.
84794000;11;847940;3990;3990;03;72849;110;2000;2829;0999;Maquinas para fabricacao de cordas ou cabos;Maquinas de cordeleria o cableria;Rope or cablemaking machines
84795000;11;847950;3990;3775;03;72849;110;2000;2829;0999;Robos industriais, nao especificados nem compreendidos noutras posicoes;Robotes industriales;Industrial robots
84796000;11;847960;3990;3990;03;72849;110;2000;2829;0999;Aparelhos de evaporacao para arrefecimento do ar;Aparatos de evaporacion para refrigerar el aire;Apparatus of evaporation for cooling of the air
84797100;11;847971;3990;3990;03;72849;110;2000;2829;0999;Pontes de embarque para passageiros, dos tipos utilizados em aeroportos;Puentes de embarque para pasajeros, uso en aeropuerto;Boarding bridges for passengers, airport use
84797900;11;847979;3990;3990;03;72849;110;2000;2829;0999;Outras pontes de embarque para passageiros;Otras puentes de embarque;Other boarding bridges
84798100;11;847981;3990;3990;03;72846;110;2000;2829;0999;Maquinas e aparelhos para tratamento de metais;Maquinas y aparatos para trabajar metales;Machines and apparatus for treating metal
84798110;11;847981;3990;3990;03;72846;110;2000;2829;0999;Diferenciadores das tensoes de tracao de entrada e saida da chapa, em instalacoes de galvanoplastia;Diferenciadores de tensiones p/instal.de galvanoplastia;Tension differentiators f/instal.of galvaniz.treatm.
84798190;11;847981;3990;3990;03;72846;110;2000;2829;0999;Outras maquinas e aparelhos para tratamento de metais;Las demas maquinas y aparatos para trabajar metales;Oth.machines and mechanical appliances f/treating metal
84798210;11;847982;3990;3361;03;72849;110;2000;2829;0999;Outros misturadores;Los demas mezcladores;Other mixers
84798290;11;847982;3990;3361;03;72849;110;2000;2829;0999;Outras maquinas e aparelhos para amassar, esmagar, moer, separar, etc.;Las dem.maqs.y apars.p/amasar, quebrant., trit., pulv., etc;Oth.machinery f/kneading, crushing, grinding, separat.etc
84798911;11;847989;3990;3990;03;72849;110;2000;2829;0999;Prensas;Las demas prensas;Other presses
84798912;11;847989;3990;3010;03;72849;110;2000;2829;0999;Distribuidores e doseadores de solidos ou de liquidos;Los demas distribuidores/dosificadores de solidos/liq.;Other machines f/measuring/dispensing solids/liquids
84798921;11;847989;3990;3990;03;72849;110;2000;2829;0999;Maquinas e aparelhos para cestaria ou espartaria;Maquinas y aparatos p/cesteria/esparteria;Basketware and wickerwork machinery
